,t,T,u
7271,7271.0,24.009725274828256,0.0
7272,7272.0,23.748984329098423,0.0
7273,7273.0,23.577652801920486,0.0
7274,7274.0,23.308088172128933,0.0
7275,7275.0,23.72574754211064,0.0
7276,7276.0,24.14141665823722,0.0
7277,7277.0,23.42658103438361,0.0
7278,7278.0,23.98464083288595,0.0
7279,7279.0,23.718594787099097,0.0
7280,7280.0,24.058641905438716,0.0
7281,7281.0,23.212263063894994,0.0
7282,7282.0,23.50857159807187,0.0
7283,7283.0,23.6824339664503,0.0
7284,7284.0,23.60941720621462,0.0
7285,7285.0,23.648221122708083,0.0
7286,7286.0,23.221121833440275,0.0
7287,7287.0,23.785550492860263,0.0
7288,7288.0,22.936972220711777,0.0
7289,7289.0,23.011950822899603,0.0
7290,7290.0,23.38276133743838,0.0
7291,7291.0,22.957749691158988,0.0
7292,7292.0,23.75083798208697,0.0
7293,7293.0,22.961376243815934,0.0
7294,7294.0,23.688585177850904,0.0
7295,7295.0,23.446036611872017,0.0
7296,7296.0,23.00160498122676,0.0
7297,7297.0,23.621253846482524,0.0
7298,7298.0,22.99426417965073,0.0
7299,7299.0,23.511640033791494,0.0
7300,7300.0,23.17146191325755,0.0
7301,7301.0,22.89966440205288,0.0
7302,7302.0,23.36794581129942,0.0
7303,7303.0,22.88458165311427,0.0
7304,7304.0,22.987656241143288,0.0
7305,7305.0,23.107642944172213,0.0
7306,7306.0,23.240684880499153,0.0
7307,7307.0,23.00987246033429,0.0
7308,7308.0,23.1830620078141,0.0
7309,7309.0,23.105827912842823,0.0
7310,7310.0,22.675766895012856,0.0
7311,7311.0,22.848403187474844,0.0
7312,7312.0,22.392609295643805,0.0
7313,7313.0,23.070089175883226,0.0
7314,7314.0,22.84135280556872,0.0
7315,7315.0,22.304419898680894,0.0
7316,7316.0,22.402911942362294,0.0
7317,7317.0,22.331155902764483,0.0
7318,7318.0,22.53609972950188,0.0
7319,7319.0,22.46762777539323,0.0
7320,7320.0,22.80206150129157,0.0
7321,7321.0,22.59934754153022,0.0
7322,7322.0,22.865810437515414,0.0
7323,7323.0,23.096316922540318,0.0
7324,7324.0,22.35598984989103,0.0
7325,7325.0,22.263186560723135,0.0
7326,7326.0,22.85364426282688,0.0
7327,7327.0,22.216069586163997,0.0
7328,7328.0,22.810666796066503,0.0
7329,7329.0,22.71218161711693,0.0
7330,7330.0,22.343971673695865,0.0
7331,7331.0,22.03908888863668,0.0
7332,7332.0,22.9043489290947,0.0
7333,7333.0,22.700646700547512,0.0
7334,7334.0,22.427791275016013,0.0
7335,7335.0,22.468335130216634,0.0
7336,7336.0,22.661229410287127,0.0
7337,7337.0,21.911555557456946,0.0
7338,7338.0,22.745058814062535,0.0
7339,7339.0,21.99014093157061,0.0
7340,7340.0,21.9459327584943,0.0
7341,7341.0,21.919932046138968,0.0
7342,7342.0,21.819322292703518,0.0
7343,7343.0,22.499262204826483,0.0
7344,7344.0,22.60588745020993,0.0
7345,7345.0,22.07659925815028,0.0
7346,7346.0,22.205758750956647,0.0
7347,7347.0,22.444282420895153,0.0
7348,7348.0,21.893301541389086,0.0
7349,7349.0,22.259547743818867,0.0
7350,7350.0,22.366460475591442,0.0
7351,7351.0,22.040783426930766,0.0
7352,7352.0,22.55387761015837,0.0
7353,7353.0,22.513570291334894,0.0
7354,7354.0,22.469802271214206,0.0
7355,7355.0,21.70427988171796,0.0
7356,7356.0,21.657138371597785,0.0
7357,7357.0,22.255983659269607,0.0
7358,7358.0,21.897817036832638,0.0
7359,7359.0,22.410421248455478,0.0
7360,7360.0,22.474238418805413,0.0
7361,7361.0,22.475764753056353,0.0
7362,7362.0,22.113567787853544,0.0
7363,7363.0,21.647222427961136,0.0
7364,7364.0,21.554019692064333,0.0
7365,7365.0,22.47469524928519,0.0
7366,7366.0,22.291415365075878,0.0
7367,7367.0,21.4812978664197,0.0
7368,7368.0,21.663330831111985,0.0
7369,7369.0,22.009545844505652,0.0
7370,7370.0,21.812286225360875,0.0
7371,7371.0,21.497937266950814,0.0
7372,7372.0,21.744260039548106,0.0
7373,7373.0,22.31377884137256,0.0
7374,7374.0,21.557261549201264,0.0
7375,7375.0,21.668870921723965,0.0
7376,7376.0,21.723792474705753,0.0
7377,7377.0,22.244185990518993,0.0
7378,7378.0,21.838771423801344,0.0
7379,7379.0,21.663055062627016,0.0
7380,7380.0,21.548992364529553,0.0
7381,7381.0,21.58776303967469,0.0
7382,7382.0,22.037993643058233,0.0
7383,7383.0,21.735041762405285,0.0
7384,7384.0,21.60899601766315,0.0
7385,7385.0,22.19927093949763,0.0
7386,7386.0,21.29506964316506,0.0
7387,7387.0,22.103317819320246,0.0
7388,7388.0,21.7168865885585,0.0
7389,7389.0,22.130227958125424,0.0
7390,7390.0,21.352136012475984,0.0
7391,7391.0,21.686814595450684,0.0
7392,7392.0,21.71309788383285,0.0
7393,7393.0,21.768936160544566,0.0
7394,7394.0,21.626389168598067,0.0
7395,7395.0,21.3054648727554,0.0
7396,7396.0,21.696560739379937,0.0
7397,7397.0,21.47058796508877,0.0
7398,7398.0,21.23471756143479,0.0
7399,7399.0,21.337762216516197,0.0
7400,7400.0,21.393894381913732,0.0
7401,7401.0,21.19493000691236,0.0
7402,7402.0,21.356570123684122,0.0
7403,7403.0,21.450022260426877,0.0
7404,7404.0,21.74724470399455,0.0
7405,7405.0,21.23003775304217,0.0
7406,7406.0,21.272000712797816,0.0
7407,7407.0,21.531312894717495,0.0
7408,7408.0,21.766635252354035,0.0
7409,7409.0,21.81120973325435,0.0
7410,7410.0,21.12843451029066,0.0
7411,7411.0,21.830798500981206,0.0
7412,7412.0,21.150675540068033,0.0
7413,7413.0,21.384279151889316,0.0
7414,7414.0,21.351010458789347,0.0
7415,7415.0,21.51898174044323,0.0
7416,7416.0,21.429644027349276,0.0
7417,7417.0,22.06295229057201,0.0
7418,7418.0,21.443492882674533,0.0
7419,7419.0,21.362098055778294,0.0
7420,7420.0,21.982457030675754,0.0
7421,7421.0,21.060699853835857,0.0
7422,7422.0,21.446040307264493,0.0
7423,7423.0,21.469563089866366,0.0
7424,7424.0,21.33895831568885,0.0
7425,7425.0,21.852141644948798,0.0
7426,7426.0,22.007698558662913,0.0
7427,7427.0,21.766697483270974,0.0
7428,7428.0,21.833750671283703,0.0
7429,7429.0,21.214556804495647,0.0
7430,7430.0,21.159323150466136,0.0
7431,7431.0,21.197285042355716,0.0
7432,7432.0,21.765502533876454,0.0
7433,7433.0,21.185886258459703,0.0
7434,7434.0,21.170970656223407,0.0
7435,7435.0,21.65256651646341,0.0
7436,7436.0,21.864640079925152,0.0
7437,7437.0,21.81667947043144,0.0
7438,7438.0,21.14905477756603,0.0
7439,7439.0,21.473155686211705,0.0
7440,7440.0,21.94782573598122,0.0
7441,7441.0,21.621882084344914,0.0
7442,7442.0,21.119307497468803,0.0
7443,7443.0,21.43723149562361,0.0
7444,7444.0,21.54702209631718,0.0
7445,7445.0,21.15957978069065,0.0
7446,7446.0,21.867090601498976,0.0
7447,7447.0,21.351199928160252,0.0
7448,7448.0,21.300539330979518,0.0
7449,7449.0,21.66920241661886,0.0
7450,7450.0,21.368646858649445,0.0
7451,7451.0,21.69920191502381,0.0
7452,7452.0,21.433512330305632,65.0
7453,7453.0,24.9293859259721,65.0
7454,7454.0,28.520162859190663,65.0
7455,7455.0,30.93790082073638,65.0
7456,7456.0,32.65189243148748,65.0
7457,7457.0,33.98142953015412,65.0
7458,7458.0,35.40753531617246,65.0
7459,7459.0,36.7638549374334,65.0
7460,7460.0,38.21935745452136,65.0
7461,7461.0,39.18024889853865,65.0
7462,7462.0,39.60078372656081,65.0
7463,7463.0,40.73126610262344,65.0
7464,7464.0,41.375176088591154,65.0
7465,7465.0,41.968569039361476,65.0
7466,7466.0,42.38510924805252,65.0
7467,7467.0,43.00403385425719,65.0
7468,7468.0,44.27360727668195,65.0
7469,7469.0,44.19102124446019,65.0
7470,7470.0,45.19377488567377,65.0
7471,7471.0,45.913280171768456,65.0
7472,7472.0,46.544237300016974,65.0
7473,7473.0,46.56037748138436,65.0
7474,7474.0,47.00029978445129,65.0
7475,7475.0,47.07119710516878,65.0
7476,7476.0,47.87282254010076,65.0
7477,7477.0,48.283571195158444,65.0
7478,7478.0,48.46186417279573,65.0
7479,7479.0,48.56154268272979,65.0
7480,7480.0,48.89614394566567,65.0
7481,7481.0,49.72965744031819,65.0
7482,7482.0,50.15973288630768,65.0
7483,7483.0,50.53930436489817,65.0
7484,7484.0,50.31779813111647,65.0
7485,7485.0,51.209630719146475,65.0
7486,7486.0,51.552442261764575,65.0
7487,7487.0,50.97934876128785,65.0
7488,7488.0,51.673506118438816,65.0
7489,7489.0,51.55727886684014,65.0
7490,7490.0,52.11588857082623,65.0
7491,7491.0,52.83649560148098,65.0
7492,7492.0,52.3951505493276,65.0
7493,7493.0,53.311924002967444,65.0
7494,7494.0,52.987260221364046,65.0
7495,7495.0,53.28350768390584,65.0
7496,7496.0,53.17572443493906,65.0
7497,7497.0,53.692412850177554,65.0
7498,7498.0,53.73636160656526,65.0
7499,7499.0,54.40797269202495,65.0
7500,7500.0,54.7790209873874,65.0
7501,7501.0,54.2826838921446,65.0
7502,7502.0,55.152449528017975,65.0
7503,7503.0,54.799593022807045,65.0
7504,7504.0,54.7446528054126,65.0
7505,7505.0,55.34886425065297,65.0
7506,7506.0,55.530471928567664,65.0
7507,7507.0,55.51376960719008,65.0
7508,7508.0,55.78281370079061,65.0
7509,7509.0,56.2845321836921,65.0
7510,7510.0,56.256317600696796,65.0
7511,7511.0,55.91313024281964,65.0
7512,7512.0,56.61929124259167,65.0
7513,7513.0,56.50680539955864,65.0
7514,7514.0,56.80753866338824,65.0
7515,7515.0,56.70787121866134,65.0
7516,7516.0,56.71957274514016,65.0
7517,7517.0,56.67957230719656,65.0
7518,7518.0,57.47553198464467,65.0
7519,7519.0,57.672520864071224,65.0
7520,7520.0,57.166128838155416,65.0
7521,7521.0,57.76278985238229,65.0
7522,7522.0,57.55841705440202,65.0
7523,7523.0,57.9950782407416,65.0
7524,7524.0,57.63035537968857,65.0
7525,7525.0,58.08473639291908,65.0
7526,7526.0,57.75067945469191,65.0
7527,7527.0,58.18994796986056,65.0
7528,7528.0,58.76998942558384,65.0
7529,7529.0,58.027436910117736,65.0
7530,7530.0,58.849559762143755,65.0
7531,7531.0,58.6715951562415,65.0
7532,7532.0,59.17486507767836,65.0
7533,7533.0,58.71209547423397,65.0
7534,7534.0,58.971313690663415,65.0
7535,7535.0,59.194639183540424,65.0
7536,7536.0,59.3967409087678,65.0
7537,7537.0,59.02448308336232,65.0
7538,7538.0,59.03249564181285,65.0
7539,7539.0,59.79062143130173,65.0
7540,7540.0,59.602291926007766,65.0
7541,7541.0,59.758357823552494,65.0
7542,7542.0,60.0001507616044,65.0
7543,7543.0,59.876360575145796,65.0
7544,7544.0,60.27297786416333,65.0
7545,7545.0,59.683951767181604,65.0
7546,7546.0,60.00290396372462,65.0
7547,7547.0,60.25307545705494,65.0
7548,7548.0,59.954332669491095,65.0
7549,7549.0,60.439244544118345,65.0
7550,7550.0,60.57654562995006,65.0
7551,7551.0,60.51268019579702,65.0
7552,7552.0,60.693035777146115,65.0
7553,7553.0,60.230874143202755,65.0
7554,7554.0,60.7961126487917,65.0
7555,7555.0,60.8626839899526,65.0
7556,7556.0,61.30843510498283,65.0
7557,7557.0,60.42259011094651,65.0
7558,7558.0,61.388066095242394,65.0
7559,7559.0,61.26056843585848,65.0
7560,7560.0,60.63263324572201,65.0
7561,7561.0,61.086592520149956,65.0
7562,7562.0,60.7360911167134,65.0
7563,7563.0,61.39495607187888,65.0
7564,7564.0,61.21958925725938,65.0
7565,7565.0,61.472024739505216,65.0
7566,7566.0,61.09209712002145,65.0
7567,7567.0,61.16996565814299,65.0
7568,7568.0,61.307241661525715,65.0
7569,7569.0,61.600272963147255,65.0
7570,7570.0,62.18428455943011,65.0
7571,7571.0,61.75466483507874,65.0
7572,7572.0,61.62940288890752,65.0
7573,7573.0,61.92149680881094,65.0
7574,7574.0,62.24127757243509,65.0
7575,7575.0,61.455831563333895,65.0
7576,7576.0,61.869807436376725,65.0
7577,7577.0,62.070658964402384,65.0
7578,7578.0,61.76464235735984,65.0
7579,7579.0,62.273920181356296,65.0
7580,7580.0,62.28686018577023,65.0
7581,7581.0,62.02065757435696,65.0
7582,7582.0,61.87085833879262,65.0
7583,7583.0,62.553163333799894,65.0
7584,7584.0,62.26138540599527,65.0
7585,7585.0,62.81056640679104,65.0
7586,7586.0,62.69444645285771,65.0
7587,7587.0,62.19628059763482,65.0
7588,7588.0,62.852312300256855,65.0
7589,7589.0,62.784834511778044,65.0
7590,7590.0,63.067568539004284,65.0
7591,7591.0,63.064395858581854,65.0
7592,7592.0,62.419375439948645,65.0
7593,7593.0,62.91880773840015,65.0
7594,7594.0,62.369696439014376,65.0
7595,7595.0,63.26579469544487,65.0
7596,7596.0,62.62116505040933,65.0
7597,7597.0,62.87013670814714,65.0
7598,7598.0,62.44497218577891,65.0
7599,7599.0,62.979726155370265,65.0
7600,7600.0,62.924425716679735,65.0
7601,7601.0,63.33470775063602,65.0
7602,7602.0,63.40868136146564,65.0
7603,7603.0,62.79253246486822,65.0
7604,7604.0,62.587545049153974,65.0
7605,7605.0,63.49764170669597,65.0
7606,7606.0,63.35059553520942,65.0
7607,7607.0,62.66075382484878,65.0
7608,7608.0,63.189920914059876,65.0
7609,7609.0,63.498024482054134,65.0
7610,7610.0,63.534101858179376,65.0
7611,7611.0,63.016408022070685,65.0
7612,7612.0,63.612124400034936,65.0
7613,7613.0,63.73317929500857,65.0
7614,7614.0,63.16951695479839,65.0
7615,7615.0,63.722882202110156,65.0
7616,7616.0,63.40678726231584,65.0
7617,7617.0,63.226550212687236,65.0
7618,7618.0,63.46262880705872,65.0
7619,7619.0,63.82572090439957,65.0
7620,7620.0,63.44383145566138,65.0
7621,7621.0,63.48955686506889,65.0
7622,7622.0,63.18465306373239,65.0
7623,7623.0,63.242779705525514,65.0
7624,7624.0,63.13699682259869,65.0
7625,7625.0,63.73033215444702,65.0
7626,7626.0,63.70530744638132,65.0
7627,7627.0,63.76017474233072,65.0
7628,7628.0,63.518696236460094,65.0
7629,7629.0,63.57167394606056,65.0
7630,7630.0,63.221973248858404,65.0
7631,7631.0,63.40980289537432,65.0
7632,7632.0,63.11778687780051,65.0
7633,7633.0,63.81280515339417,65.0
7634,7634.0,63.981796885995735,65.0
7635,7635.0,63.74286042014693,65.0
7636,7636.0,63.7221827193042,65.0
7637,7637.0,63.39255174875073,65.0
7638,7638.0,63.32511804342642,65.0
7639,7639.0,63.262451384941365,65.0
7640,7640.0,63.68603380321812,65.0
7641,7641.0,63.25687281843278,65.0
7642,7642.0,63.819875577754985,65.0
7643,7643.0,63.5314461507754,65.0
7644,7644.0,63.711432327229005,65.0
7645,7645.0,63.267271471154665,65.0
7646,7646.0,63.7912255271565,65.0
7647,7647.0,63.38518179859528,65.0
7648,7648.0,63.74258756381847,65.0
7649,7649.0,63.78545590915735,65.0
7650,7650.0,63.45486890875309,65.0
7651,7651.0,63.576512919578285,65.0
7652,7652.0,63.398252122658214,65.0
7653,7653.0,63.88936436058244,65.0
7654,7654.0,63.999830641734405,65.0
7655,7655.0,64.20467941196469,65.0
7656,7656.0,63.906111139559606,65.0
7657,7657.0,63.62811872235934,65.0
7658,7658.0,63.71304483291126,65.0
7659,7659.0,64.151845417389,65.0
7660,7660.0,63.81041930407406,65.0
7661,7661.0,63.54413750878838,65.0
7662,7662.0,63.72596972065572,65.0
7663,7663.0,64.06856343551775,65.0
7664,7664.0,63.46128694982119,65.0
7665,7665.0,63.80240304235705,65.0
7666,7666.0,63.990723194136976,65.0
7667,7667.0,64.08738868822364,65.0
7668,7668.0,63.836792117994015,65.0
7669,7669.0,64.07067397170607,65.0
7670,7670.0,63.74380746930013,65.0
7671,7671.0,63.60364891562723,65.0
7672,7672.0,63.83542783599524,0.0
7673,7673.0,61.570702321106225,0.0
7674,7674.0,59.784032383305146,0.0
7675,7675.0,58.4268801331774,0.0
7676,7676.0,57.32521567641224,0.0
7677,7677.0,55.87573164761886,0.0
7678,7678.0,54.549644335298275,0.0
7679,7679.0,53.30869338122074,0.0
7680,7680.0,53.253822583065556,0.0
7681,7681.0,52.06308932494844,0.0
7682,7682.0,51.26214284386474,0.0
7683,7683.0,50.900858974728536,0.0
7684,7684.0,49.5284879416614,0.0
7685,7685.0,49.05602304127957,0.0
7686,7686.0,48.31936297328297,0.0
7687,7687.0,47.74592536869499,0.0
7688,7688.0,47.76894271799261,0.0
7689,7689.0,46.478604714130796,0.0
7690,7690.0,46.21991695459308,0.0
7691,7691.0,45.65548521746677,0.0
7692,7692.0,45.36583862251805,0.0
7693,7693.0,45.08211084833778,0.0
7694,7694.0,44.2603931432234,0.0
7695,7695.0,44.19045474588974,0.0
7696,7696.0,43.690029734342275,0.0
7697,7697.0,43.841817879425776,0.0
7698,7698.0,43.311264176900444,0.0
7699,7699.0,42.642600125759365,0.0
7700,7700.0,42.23234949993997,0.0
7701,7701.0,42.13537763092558,0.0
7702,7702.0,42.06418224856234,0.0
7703,7703.0,41.34486511501141,0.0
7704,7704.0,41.30757219256752,0.0
7705,7705.0,41.252742737873646,0.0
7706,7706.0,41.07574919213807,0.0
7707,7707.0,40.026077782126045,0.0
7708,7708.0,39.75724314578089,0.0
7709,7709.0,40.34140868417052,0.0
7710,7710.0,39.77470609373244,0.0
7711,7711.0,39.153121774176874,0.0
7712,7712.0,38.764481329369495,0.0
7713,7713.0,39.391693935253265,0.0
7714,7714.0,39.0382373634546,0.0
7715,7715.0,38.60331703780115,0.0
7716,7716.0,38.622181805519425,0.0
7717,7717.0,37.58852858864967,0.0
7718,7718.0,37.89473245171452,0.0
7719,7719.0,38.070094065682824,0.0
7720,7720.0,37.16892277729983,0.0
7721,7721.0,36.78810147742981,0.0
7722,7722.0,36.81310432640425,0.0
7723,7723.0,36.510854532453365,0.0
7724,7724.0,36.242239013395825,0.0
7725,7725.0,36.43257092702899,0.0
7726,7726.0,36.76083876294753,0.0
7727,7727.0,36.38770904271803,0.0
7728,7728.0,35.65799991517464,0.0
7729,7729.0,36.248929725973916,0.0
7730,7730.0,35.65375827634518,0.0
7731,7731.0,35.44089113469708,0.0
7732,7732.0,35.27069178005434,0.0
7733,7733.0,35.484200903083625,0.0
7734,7734.0,34.56530315465449,0.0
7735,7735.0,35.03389627735889,0.0
7736,7736.0,34.22522906195053,0.0
7737,7737.0,34.81777527169743,0.0
7738,7738.0,34.835625010575065,0.0
7739,7739.0,34.407114938671704,0.0
7740,7740.0,34.28758862410464,0.0
7741,7741.0,34.346515582954005,0.0
7742,7742.0,33.4399903208809,0.0
7743,7743.0,33.565967059020096,0.0
7744,7744.0,33.085402381044986,0.0
7745,7745.0,33.323174577726874,0.0
7746,7746.0,33.098635102360134,0.0
7747,7747.0,33.292044795589085,0.0
7748,7748.0,32.911686018824504,0.0
7749,7749.0,32.760325800184326,0.0
7750,7750.0,32.652987341458434,0.0
7751,7751.0,32.904313483864335,0.0
7752,7752.0,32.937855650327634,0.0
7753,7753.0,32.07656514994439,0.0
7754,7754.0,32.236603039202826,0.0
7755,7755.0,32.15175340838843,0.0
7756,7756.0,32.28219917914626,0.0
7757,7757.0,32.35795046779829,0.0
7758,7758.0,32.07897123538739,0.0
7759,7759.0,31.41121435543958,0.0
7760,7760.0,32.094068839604816,0.0
7761,7761.0,31.23097925855627,0.0
7762,7762.0,31.68325261595612,0.0
7763,7763.0,30.92530017764502,0.0
7764,7764.0,31.61393061929217,0.0
7765,7765.0,31.385635362433796,0.0
7766,7766.0,30.967931216974286,0.0
7767,7767.0,30.853004094012555,0.0
7768,7768.0,31.036297923551036,0.0
7769,7769.0,31.256329201740147,0.0
7770,7770.0,30.75980153994071,0.0
7771,7771.0,30.532756324140475,0.0
7772,7772.0,30.330711144936895,0.0
7773,7773.0,30.69172222441094,0.0
7774,7774.0,30.273674096017416,0.0
7775,7775.0,30.190565151810414,0.0
7776,7776.0,29.812320592881026,0.0
7777,7777.0,30.4153876910681,0.0
7778,7778.0,30.269313953545776,0.0
7779,7779.0,29.979201194129093,0.0
7780,7780.0,29.80401418944984,0.0
7781,7781.0,29.52078617695416,0.0
7782,7782.0,29.99877380310324,0.0
7783,7783.0,29.44473339179403,0.0
7784,7784.0,29.140708451358627,0.0
7785,7785.0,29.83019733289078,0.0
7786,7786.0,29.318167078065386,0.0
7787,7787.0,29.14061189471681,0.0
7788,7788.0,29.157389373337686,0.0
7789,7789.0,28.834296987048102,0.0
7790,7790.0,29.07862728593035,0.0
7791,7791.0,28.443269355468278,0.0
7792,7792.0,28.72395410642347,0.0
7793,7793.0,28.396482963954494,0.0
7794,7794.0,28.277902085245575,0.0
7795,7795.0,28.148462501109073,0.0
7796,7796.0,28.36569705218015,0.0
7797,7797.0,28.8110509932803,0.0
7798,7798.0,28.815266573908094,0.0
7799,7799.0,27.9164011308564,0.0
7800,7800.0,27.956988301326675,0.0
7801,7801.0,27.852889949400087,0.0
7802,7802.0,28.006801310555275,0.0
7803,7803.0,28.08437783916051,0.0
7804,7804.0,28.4378495603859,0.0
7805,7805.0,28.28371568960313,0.0
7806,7806.0,28.36483633957057,0.0
7807,7807.0,27.559760623937628,0.0
7808,7808.0,27.694549796632923,0.0
7809,7809.0,27.892046377147597,0.0
7810,7810.0,27.719860074015475,0.0
7811,7811.0,27.292606314431524,0.0
7812,7812.0,27.225930933671172,0.0
7813,7813.0,27.17111267265884,0.0
7814,7814.0,27.487318160207558,0.0
7815,7815.0,27.65606985877967,0.0
7816,7816.0,27.62185609923004,0.0
7817,7817.0,26.998971769711858,0.0
7818,7818.0,27.464487068112618,0.0
7819,7819.0,27.408387740370607,0.0
7820,7820.0,27.1880168361184,0.0
7821,7821.0,27.09208992153413,0.0
7822,7822.0,26.95950158016788,0.0
7823,7823.0,27.121455633950255,0.0
7824,7824.0,27.011457276831774,0.0
7825,7825.0,26.99785892931267,0.0
7826,7826.0,26.81152942881672,0.0
7827,7827.0,26.250895688639652,0.0
7828,7828.0,26.75385171239913,0.0
7829,7829.0,26.045534017857204,0.0
7830,7830.0,26.38898556019771,0.0
7831,7831.0,26.40359039326868,0.0
7832,7832.0,26.083426085130085,0.0
7833,7833.0,25.85102687985511,0.0
7834,7834.0,26.02255610354234,0.0
7835,7835.0,26.574137145044492,0.0
7836,7836.0,26.4062290659475,0.0
7837,7837.0,26.395137379844464,0.0
7838,7838.0,26.07380075240468,0.0
7839,7839.0,25.726253425668023,0.0
7840,7840.0,26.437970484375967,0.0
7841,7841.0,26.37857253370003,0.0
7842,7842.0,25.672384081134833,0.0
7843,7843.0,25.948382080735644,0.0
7844,7844.0,25.812886853650085,0.0
7845,7845.0,25.806325284604608,0.0
7846,7846.0,25.654592758961023,0.0
7847,7847.0,25.894185193865496,0.0
7848,7848.0,25.863177686653206,0.0
7849,7849.0,25.631776014938456,0.0
7850,7850.0,25.977032498831157,0.0
7851,7851.0,25.897435214446055,0.0
7852,7852.0,25.54607890717226,0.0
7853,7853.0,25.884736440917536,0.0
7854,7854.0,25.679831322875675,0.0
7855,7855.0,25.65246268037298,0.0
7856,7856.0,25.61285693576911,0.0
7857,7857.0,24.96977384319466,0.0
7858,7858.0,25.611915952489447,0.0
7859,7859.0,25.02885505600331,0.0
7860,7860.0,25.51309240733659,0.0
7861,7861.0,25.31852212477827,0.0
7862,7862.0,24.690283169527312,0.0
7863,7863.0,24.865484747179245,0.0
7864,7864.0,24.753893194215717,0.0
7865,7865.0,25.0547595252574,0.0
7866,7866.0,24.95340179446353,0.0
7867,7867.0,24.467904018575734,0.0
7868,7868.0,24.780182818028617,0.0
7869,7869.0,24.6762009390723,0.0
7870,7870.0,24.46094992220735,0.0
7871,7871.0,24.287154354119963,0.0
7872,7872.0,25.04936739195495,0.0
7873,7873.0,24.225673850674337,0.0
7874,7874.0,24.143768309342494,0.0
7875,7875.0,24.122514313020123,0.0
7876,7876.0,24.833879509178832,0.0
7877,7877.0,24.547401760998454,0.0
7878,7878.0,24.627613573057687,0.0
7879,7879.0,24.702226610384677,0.0
7880,7880.0,23.90632869481616,0.0
7881,7881.0,24.00090687484608,0.0
7882,7882.0,23.8878270870507,0.0
7883,7883.0,24.01273692375865,0.0
7884,7884.0,24.227624162230256,0.0
7885,7885.0,24.068728402162645,0.0
7886,7886.0,24.50871060346363,0.0
7887,7887.0,23.673721229973317,0.0
7888,7888.0,24.361498231421425,0.0
7889,7889.0,24.360192377413647,0.0
7890,7890.0,23.60548821184318,0.0
7891,7891.0,23.859331342686808,0.0
7892,7892.0,24.162012497129215,0.0
7893,7893.0,24.337789943976045,0.0
7894,7894.0,23.64201773599618,0.0
7895,7895.0,23.669940755458192,0.0
7896,7896.0,24.253248680682,0.0
7897,7897.0,23.387328650854204,0.0
7898,7898.0,23.517549526331663,0.0
7899,7899.0,23.47306488319385,0.0
7900,7900.0,23.256775512671073,0.0
7901,7901.0,23.81890087538712,0.0
7902,7902.0,24.165472246638796,0.0
7903,7903.0,23.710919644299185,0.0
7904,7904.0,23.75016219570004,0.0
7905,7905.0,23.10936858538807,0.0
7906,7906.0,23.727496157698774,0.0
7907,7907.0,23.547063955407637,0.0
7908,7908.0,23.80805919360926,0.0
7909,7909.0,22.999414987284382,0.0
7910,7910.0,23.70289330558578,0.0
7911,7911.0,23.078081272963676,0.0
7912,7912.0,22.931653542151004,0.0
7913,7913.0,23.29533006306401,0.0
7914,7914.0,23.139116629395435,0.0
7915,7915.0,23.27372341566248,0.0
7916,7916.0,22.824847815571687,0.0
7917,7917.0,23.355727564622207,0.0
7918,7918.0,22.78449883162872,0.0
7919,7919.0,23.497428016168183,0.0
7920,7920.0,23.32831569752517,0.0
7921,7921.0,23.425914047197313,0.0
7922,7922.0,22.91350902409901,0.0
7923,7923.0,22.749969566609657,0.0
7924,7924.0,22.711991629147885,0.0
7925,7925.0,23.060779589559964,0.0
7926,7926.0,23.21346529675501,0.0
7927,7927.0,22.99715950195698,0.0
7928,7928.0,23.077055048639345,0.0
7929,7929.0,22.730369444951965,0.0
7930,7930.0,23.07117065848711,0.0
7931,7931.0,22.795523551140132,0.0
7932,7932.0,22.63145989588151,0.0
7933,7933.0,23.38078386930252,0.0
7934,7934.0,23.053189453538202,0.0
7935,7935.0,22.706314811653215,0.0
7936,7936.0,23.08542278603438,0.0
7937,7937.0,23.054854952362817,0.0
7938,7938.0,22.402431336270908,0.0
7939,7939.0,23.018756085188805,0.0
7940,7940.0,22.566465530384097,0.0
7941,7941.0,22.9150968222707,0.0
7942,7942.0,22.847702174987745,0.0
7943,7943.0,22.50013425010066,0.0
7944,7944.0,22.82312977172441,0.0
7945,7945.0,22.393780504763686,0.0
7946,7946.0,22.53819914166511,0.0
7947,7947.0,22.45014029533076,0.0
7948,7948.0,22.6994286745674,0.0
7949,7949.0,23.087563945375372,0.0
7950,7950.0,22.70678408277262,0.0
7951,7951.0,22.081699951163024,0.0
7952,7952.0,22.14918444574787,0.0
7953,7953.0,22.882409426461262,0.0
7954,7954.0,22.617986525413528,0.0
7955,7955.0,22.037111097331287,0.0
7956,7956.0,22.842497643679966,0.0
7957,7957.0,22.595329078693997,0.0
7958,7958.0,22.824179380181405,0.0
7959,7959.0,22.764819903510077,0.0
7960,7960.0,22.850085254078877,0.0
7961,7961.0,22.403323885763317,0.0
7962,7962.0,21.929999314865594,0.0
7963,7963.0,22.068868275759456,0.0
7964,7964.0,22.57366141208095,0.0
7965,7965.0,22.3945186386833,0.0
7966,7966.0,22.684960642525933,0.0
7967,7967.0,22.721471322739728,0.0
7968,7968.0,21.95801717029565,0.0
7969,7969.0,22.25955473914176,0.0
