,Time,10,20,30,40,50,60,70,80,90,100,200,300,400,500,600,700,800,900,1000
62,20.624304,1.2511361304075213e-06,2.7552363903436573e-06,1.243089213538058e-06,8.610763418150949e-07,9.18451009064539e-07,3.645760909703252e-07,8.750480358520916e-07,8.615570069555133e-07,8.70112585991283e-07,8.218004085164355e-07,8.934410253415967e-07,1.019284391838623e-06,9.566798789701593e-07,9.906378539072577e-07,,,,,
63,20.979,5.838367953765061e-06,1.281784138602772e-05,5.800866887450232e-06,4.028875322083562e-06,4.294916197060921e-06,1.7268533172385146e-06,4.0936783598251755e-06,4.03104352199573e-06,4.07075822148717e-06,3.846667233440296e-06,4.178983616295156e-06,4.76273170704969e-06,4.4723336625028765e-06,4.629857836807728e-06,,,,,
64,21.133896,1.727003989533132e-06,3.8008053668718496e-06,1.7158405446490028e-06,1.1895587244224573e-06,1.2685714626832973e-06,5.058534393246422e-07,1.208811364781331e-06,1.1902064740323162e-06,1.2019994997078249e-06,1.1354424891554666e-06,1.2341434421769043e-06,1.4075197684902351e-06,1.321270502752469e-06,1.3680560098280455e-06,,,,,
65,21.623304,1.2761412203361668e-06,2.8130427748118226e-06,1.267819967713319e-06,8.780114882730333e-07,9.36507158574752e-07,3.718993403816702e-07,8.922703827400032e-07,8.784735516681603e-07,8.872167031314e-07,8.37921124408325e-07,9.110295089170551e-07,1.0394513074911915e-06,9.755669623015126e-07,1.0102225509358432e-06,,,,,
66,21.978,5.956815374648793e-06,1.3091682149927286e-05,5.918024097368869e-06,4.1091327937172235e-06,4.380484868485817e-06,1.7615540151291195e-06,4.175295113372371e-06,4.111215421245831e-06,4.151816240217873e-06,3.923069626316537e-06,4.262333164134551e-06,4.85828521369174e-06,4.561829645213709e-06,4.722655270244244e-06,,,,,
67,22.132896,1.762964381534134e-06,3.883937715699152e-06,1.7514127971169357e-06,1.2139397315136096e-06,1.2945653370048389e-06,5.16393040811074e-07,1.2336047135281854e-06,1.2145626673336996e-06,1.2266237185542027e-06,1.158654362077576e-06,1.2594622323367597e-06,1.4365396163516502e-06,1.3484533056910088e-06,1.3962398778904508e-06,,,,,
68,22.622304,1.3035778801505441e-06,2.876479398013859e-06,1.2949634283000587e-06,8.966249650492558e-07,9.563515288833666e-07,3.7994416990375396e-07,9.111980761585353e-07,8.970688511923161e-07,9.060157558812221e-07,8.556434286898872e-07,9.303575899713253e-07,1.061600092027661e-06,9.96315690805623e-07,1.0317340891135404e-06,,,,,
69,22.977,6.086794709594132e-06,1.3392252174622594e-05,6.0466237352609514e-06,4.197348782678199e-06,4.474533135428906e-06,1.799676457639836e-06,4.264998348655035e-06,4.1993474847313076e-06,4.240911297952506e-06,4.007066218622578e-06,4.353931605225517e-06,4.963236952323368e-06,4.660153559112981e-06,4.824589905468741e-06,,,,,
70,23.131896,1.8024315836065586e-06,3.975205892817022e-06,1.7904647099068094e-06,1.240740941074737e-06,1.3231378539257844e-06,5.279731799227086e-07,1.2608571314310698e-06,1.2413394946151765e-06,1.253691960944386e-06,1.184175581601988e-06,1.2872894555898612e-06,1.4684174062384695e-06,1.3783206362075427e-06,1.4272023122990196e-06,,,,,
71,23.621304,1.3336980843202118e-06,2.9461510667836884e-06,1.324769662250353e-06,9.170901868492406e-07,9.78168861556296e-07,3.887851500663932e-07,9.320072034910803e-07,9.175161126732726e-07,9.266847079664217e-07,8.751325340923369e-07,9.516048667509825e-07,1.085935622929575e-06,1.0191184300129563e-06,1.0553716176767018e-06,,,,,
