,Th1,Ts1,u1,R
901,9.997070159513992,9.997070159513992,16.37,1.7244941870933808
902,9.996942267993196,9.996942267993196,16.37,1.8209867378201015
903,9.996838580052916,9.996838580052916,16.37,1.8205686048532126
904,9.996759999162288,9.996759999162288,16.37,1.7552431100149928
905,9.996707232880338,9.996707232880338,16.37,1.7550128543957957
906,9.996680792855967,9.996680792855967,16.37,1.7228797183540205
907,9.99668113195926,9.99668113195926,16.37,1.7548450113462728
908,9.996707958624985,9.996707958624985,16.37,1.6909087227766246
909,9.996761608165588,9.996761608165588,16.37,1.691071020298116
910,9.996841671458201,9.996841671458201,16.37,1.884330751511234
911,9.996947680601135,9.996947680601135,16.37,1.6596861931146911
912,9.997078971782583,9.997078971782583,16.37,1.7561349010752334
913,9.997236362340626,9.997236362340626,16.37,1.8216795411932392
914,9.997413765463202,9.997413765463202,16.37,1.9182987362749628
915,9.997614960788166,9.997614960788166,16.37,1.9190053717879731
916,9.997836823803235,9.997836823803235,16.37,1.8877882902057266
917,9.998335783543968,9.998335783543968,16.37,1.8575580642518084
918,9.998895146864792,9.998895146864792,16.37,1.8275510280864324
919,9.99919177969203,9.99919177969203,16.37,1.9246102309950928
920,9.999496281383204,9.999496281383204,16.37,1.8616986196717917
921,9.999805833115204,9.999805833115204,16.37,1.862805822031948
922,10.000117420154805,10.000117420154805,16.37,1.7029207452590498
923,10.000736684808034,10.000736684808034,16.37,1.898136593213227
924,10.001031307135161,10.001031307135161,16.37,1.8991901009977799
925,10.001316969870523,10.001316969870523,16.37,1.804210564888722
926,10.00158925775546,10.00158925775546,16.37,1.6761817464226425
927,10.001836174116377,10.001836174116377,16.37,1.8380604128782672
928,10.002061139328877,10.002061139328877,16.37,1.8068582418286194
929,10.002256969218898,10.002256969218898,16.37,1.8395491027639732
930,10.002418885862149,10.002418885862149,16.37,1.7431154162803395
931,10.002541915424217,10.002541915424217,16.37,1.8725388822418125
932,10.002620888160576,10.002620888160576,16.37,1.840800479780544
933,10.002650438416579,10.002650438416579,16.37,1.5508804672967251
934,10.002625004627456,10.002625004627456,16.37,1.6797583824586475
935,10.002538829318325,10.002538829318325,16.37,1.775413042202615
936,10.002385959104185,10.002385959104185,16.37,1.6788225427330339
